track_id,artist_name,artist_id,title,song_id,release,genre,midi_path,faiss_id
TRACHRV128F4214FB6,Los Rodriguez,AR79C1C1187FB4C482,Mi Enfermedad,SOAGKPS12A6D4FA43A,Buena Suerte,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\H\TRACHRV128F4214FB6,106
TRACIQM128E079691F,El Alquimista Loco,ARCHPXS122988F5B21,Nubosidad Variable,SOMXUUZ12A67AE0C08,El Alquimista Loco,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\I\TRACIQM128E079691F,107
TRACIRX12903CB5FF1,Le Vita feat. Fab,ARK4LDH1187B9B0ED1,Apologize,SOIXILO12AB0189831,Lounge Of Love Vol.3 (The Chillout Songbook),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\I\TRACIRX12903CB5FF1,108
TRACJSK128F92EDF79,SoundLift,ARFKAIW123E29C2029,Follow The Way,SOLSUMP12A8C144AA4,Follow The Way,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\J\TRACJSK128F92EDF79,109
TRACJWL128F92FB60E,La Ley,ARU7HD21187FB3607E,Fuera de mi,SONRUWP12A8C143EC7,Las De Ley De La Ley,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\J\TRACJWL128F92FB60E,110
TRACJYX128F1453469,Hanson,ARUV3981187B9B6724,Man From Milwaukee,SOEMLPW12A3F1ECFFD,MmmBop : The Collection,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\J\TRACJYX128F1453469,111
TRACKAP128F425B741,Christina Aguilera,AR0S7TA1187FB4D024,Walk Away,SOSJQKV12A8AE46270,Christina Aguilera/Stripped,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\K\TRACKAP128F425B741,112
TRACLRS12903CE9386,Tammy Wynette,ARM5JLS1187FB3615B,Stand By Your Man,SOLHVZC12A8C14307F,Country 100,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\L\TRACLRS12903CE9386,113
TRACMAJ128F1458881,Matia Bazar,AROIVQ81187B9B873A,Ti Sento,SOFVFAC12A6D4F5D36,Melanchólia,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\M\TRACMAJ128F1458881,114
TRACMKU128F4263E6F,ABC,ARGP47U1187FB4D0EB,Blame,SONLWFX12A6D4F6EE0,The Look Of Love - The Very Best Of ABC,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\M\TRACMKU128F4263E6F,115
TRACMMC128F92FA031,Infected Mushroom,ARY7DQ91187B98C85E,Song Pong,SOKEKJY12AF72A1005,Converting Vegetarians,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\M\TRACMMC128F92FA031,116
TRACMSA128F149ED25,America,AR6J5DI1187FB4CF6E,Only In Your Heart (Album Version) (2006 Remastered),SOFQUHM12A6D4F9757,Definitive Pop: America,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\M\TRACMSA128F149ED25,117
TRACNAS128F14567C6,Tom Petty And The Heartbreakers,ARBEBBY1187B9B43DB,Mary Jane's Last Dance,SOLFDCM12A6D4F7A7C,Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\N\TRACNAS128F14567C6,118
TRACNDV12903C9ABA7,Collective Soul,ARDJAPU1187B9B4D48,Compliment (LP Version),SOZMWSE12AB0183AC0,Dosage,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\N\TRACNDV12903C9ABA7,119
TRACNMH12903CA9CCC,Lady GaGa,ARX6TAQ11C8A415850,LoveGame,SOEPEIB12CF5F892C8,LoveGame,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\N\TRACNMH12903CA9CCC,120
TRACOLT128F427FF6E,Tom Petty & The Heartbreakers with Jeff Lynne & Dhani Harrison,ARF4L041187FB4D318,Handle With Care (LP Version),SOXIPYS12A8C13C215,Concert For George,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\O\TRACOLT128F427FF6E,121
TRACOVU128EF34B7F4,World Of Twist,AREC2GZ1187FB469DC,She's A Rainbow,SONPZIV12A6BD53CCE,Quality Street,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\O\TRACOVU128EF34B7F4,122
TRACPDO128F9333AA7,Gregory Miller,ARSCEVG11F50C48161,Maurice Ravel: Pavane pour une Infante défunte: Pavane pour une Infante défunte,SOJONAZ12AB01818D5,Solos for the Horn Player  - The Mason Jones Book,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\P\TRACPDO128F9333AA7,123
TRACPEN128F4293F01,Seven Places,ARPPTT91187FB44F85,Stay With Me,SOBFAUP12A8C13D2BC,Glowing,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\P\TRACPEN128F4293F01,124
TRACPLH128F428D852,Bobby Bare,ARYWN7S1187FB43A41,Help Me Make It Through the Night,SOOHFTV12A8C13D3E8,10 Bare Essentials,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\P\TRACPLH128F428D852,125
TRACQIB128F147DAC4,Siw Malmkvist,AR9ELG21187FB3F704,Ingenting går upp mot gamla skåne,SOJAZHN12A6D4F8CF3,Siws bästa,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Q\TRACQIB128F147DAC4,126
TRACQOD128F42A8237,Assemblage 23,AR8YYNB1187B9A4BB3,Sorry,SOTTNRD12A8C13F7B6,META,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Q\TRACQOD128F42A8237,127
TRACRLM128F4250135,Peter Gabriel,ARTP87H1187B98DBED,Steam (2002 Digital Remaster),SOYEZUY12A81C21610,Hit,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\R\TRACRLM128F4250135,128
TRACROF128F4276061,Wayne Marshall,ARAJTKB1187FB42CE9,3 Preludes: No. 2 in C sharp minor,SODTRAO12A8C137B3D,A Gershwin Songbook & Improvisations,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\R\TRACROF128F4276061,129
TRACRON12903CB59E6,Everyday Sunday,ARQ0BZY1187B99F093,Don't Leave,SOHKEPR12AB018C9C9,Stand Up,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\R\TRACRON12903CB59E6,130
TRACRRO128F92F34B9,Hacken Lee,ARFERPC1187FB557F6,He Jiu Bi Hun,SOAXQTX12AB017F467,De Xin Ying Shou Yan Chang Hui 2006,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\R\TRACRRO128F92F34B9,131
TRACSLD128F423F326,Norah Jones,ARBJ22B1187B9AD31C,Thinking About You (Live),SOJCLTU12A6D4FB371,Live In 2007,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\S\TRACSLD128F423F326,132
TRACSSJ128F92E195B,Agnetha Fältskog,AR60F6R1187FB4CBD2,The Queen Of Hearts,SOHDYJC12A8C14340B,That's Me - The Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\S\TRACSSJ128F92E195B,133
TRACSYG128F9320552,Barry Blue,AR1HZWM1187B9B1458,Dancin' On A Saturday Night,SOKLGTC12A8C140CAA,Night Ride,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\S\TRACSYG128F9320552,134
TRACTES128F427AD28,Willie Nelson,ARMM6WZ1187FB4958D,Living In The Promiseland,SOEEOLC12CF58289A6,Super Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\T\TRACTES128F427AD28,135
TRACUCQ128F92FFBF7,Sade,AR7N7MI1187FB46935,Smooth Operator,SOUAFSX12AB017B642,Diamond Life,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\U\TRACUCQ128F92FFBF7,136
TRACWDQ128F92EB12F,Gino Paoli,ARIX2RF1187B9AEDB0,E M'Innamorerai,SOSAXUZ12AB017E09D,Canzoni da Ricordare,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\W\TRACWDQ128F92EB12F,137
TRACWFC128F4298670,CC Cowboys,AR6QI3R1187B998C77,Litt av ditt hjerte,SOLGRMC12A8C13D8A7,Blodsbrodre,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\W\TRACWFC128F4298670,138
TRACWGP12903CA4553,Luiz Melodia,ARSC4X61187B994F15,Juventude Transviada,SONVBJA12AB0183B02,A Arte De Luiz Melodia,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\W\TRACWGP12903CA4553,139
TRACXGH128F931686C,Tommy James & The Shondells,ARLDW2Y1187B9B544F,Crimson And Clover,SOFPQSC12A58A7B165,The Boat That Rocked,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\X\TRACXGH128F931686C,140
TRACXUG128F428623A,Sviatoslav Richter (piano),ARVMTLG122C86756DF,F.Chopin: Prelude_ Op.28. ?4 (E minor),SOMRBST12A8C13AE92,R.Schumann_ F.Chopin,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\X\TRACXUG128F428623A,141
TRACXXJ128F426A02A,Johnny Cash,ARH861H1187B9B799E,Highwayman,SOUDHYD12D021B2005,Highwayman,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\X\TRACXXJ128F426A02A,142
TRACYCJ128F9309246,Britney Spears,AR03BDP1187FB5B324,Don't Go Knockin' On My Door,SOQIDEF12A8C139B23,Oops!... I Did It Again,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Y\TRACYCJ128F9309246,143
TRACYKX128F427FF3A,Celeda,ARH2A941187B9AD894,Amazing (Tracy Young Dub Mix),SOATGDV12A8C13E623,Amazing,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Y\TRACYKX128F427FF3A,144
TRACYOR128F427FB1D,Los Abuelos De La Nada,AR937CC1187B99B9B9,Lunes Por La Madrugada,SOVQWTQ12A8C13D988,El Album,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Y\TRACYOR128F427FB1D,145
TRACZDY128F92EE2F1,Laid Back,AR31G891187FB3892D,Maybe I'm Crazy (Single original version_ 2008 Digital Remaster),SOXUAQZ12AB0184442,Good Vibes - The Very Best of Laid Back,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Z\TRACZDY128F92EE2F1,146
TRACZJA128F429E665,Novaspace,ARNQ7UN1187B98EE77,Guardian Angel,SOKBCLG12A8C13DAA5,Supernova,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Z\TRACZJA128F429E665,147
TRACZKB128F9318F9D,Fabio XB,ARERGDI1269FCD118F,Inside Of You,SOZDIFI12AB017EE3A,Inside Of You,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\C\Z\TRACZKB128F9318F9D,148
TRADABC128F4274FCC,Carlos Ponce,ARB5S4L1187FB4AD20,Escuchame,SOEEEIL12A8C138EEE,La Historia,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\A\TRADABC128F4274FCC,149
TRADASY128F92FDD54,Frederik,ARTWWNA1187B9B3BD7,Dornröschen war ein schönes Kind - Karaoke,SOMTWZO12AB017C845,Kinderlieder Vol.2,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\A\TRADASY128F92FDD54,150
TRADAZK128F42680BA,Mahogany Rush,AR2WQBP11C8A42C0AF,"(Excerpt From ""Who Do Ya Love"")",SONZQEW12A58A777C8,Frank Marino & Mahogany Rush - Live,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\A\TRADAZK128F42680BA,151
TRADBSC12903CE6B21,Quim Barreiros,ARSHM731187B98D659,O meu martelo,SOXVCFU12AB018BE47,Deixai-me chutar,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\B\TRADBSC12903CE6B21,152
TRADCIF128F9338278,Muse,ARR3ONV1187B9A2F59,City Of Delusion,SOSMYQF12A6D4F570D,Black Holes And Revelations,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\C\TRADCIF128F9338278,153
TRADCQI128F42664A8,Ben Watt feat. Estelle,AR3P1NA1187FB44B9E,Pop A Cap In Yo' Ass,SOZFLXY12A8C13A8E2,Outspoken Part 1,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\C\TRADCQI128F42664A8,154
TRADCTM128F42BADA7,Preluders,AROZ0Q61187B999653,Last Christmas,SOHBJBZ12A8C1406C7,The Ultimate Christmas Album,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\C\TRADCTM128F42BADA7,155
TRADCVS128F932D857,Kidz Bop Kids,ARMWCRO1187B9B1705,Sugar Sugar,SOPUDIR12AB0182784,More Kidz Bop Gold,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\C\TRADCVS128F932D857,156
TRADDXS12903CEDB38,Rihanna,ARKU3Z61187FB51DCA,Don't Stop The Music,SOMTXLN12AB018977B,Just Dance,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\D\TRADDXS12903CEDB38,157
TRADDZH128F426FD4C,Phil Chang,ARXQZY91187FB4471D,O Chan Tsai Wu Ding Chui Feng,SOMPBRY12A8C13AC63,Wen Ku Chih Hsin:i Ke Jen Te Tien Huang Ti Lao,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\D\TRADDZH128F426FD4C,158
TRADEMD128F9356336,Top Of The Poppers,ARZVBBM1241B9CB622,Money Money Money,SOCBAQW12A58A780A5,Knowing Me Knowing You,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\E\TRADEMD128F9356336,159
TRADEPB12903CCBAEE,America,AR6J5DI1187FB4CF6E,I Need You,SOMFCAD12AB0186C46,America,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\E\TRADEPB12903CCBAEE,160
TRADEUA128F4271E30,The Planets,AR6TOXV1187B98FCC7,Stai Con Me,SOJJKWK12A8C133FF6,Omaggio A Pooh,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\E\TRADEUA128F4271E30,161
TRADFCO12903CA9439,Céline Dion,ARFWL8S1187B9B4B44,The Reason I Go On,SOOWKSP12AB018043B,Taking Chances,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\F\TRADFCO12903CA9439,162
TRADFPY128F92D2B4E,Rachael Yamagata,ARMCIEC1187FB3E98A,Over And Over (Album Version),SOSYDHT12A8C145A48,Elephants...Teeth Sinking Into Heart,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\F\TRADFPY128F92D2B4E,163
TRADGRA128F429B7A4,Janus,ARVLYQN1187FB4C13C,Winner Takes It All,SODPDGT12A8C13B7A8,The Real Abba Gold,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\G\TRADGRA128F429B7A4,164
TRADHSY128F93046C3,Ed Case;Ms. Dynamite,ARKXQAH1187B99E4FA,Deal With The Matter,SOKFPXM12AB017CAFF,Ed's Guest List,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\H\TRADHSY128F93046C3,165
TRADHUZ128F148885D,Alain Souchon,ARLZ6BF1187FB3DD6A,J'veux Du Cuir (Live),SOFFRFP12A6D4FA748,C'est Déjà Ça / Nickel,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\H\TRADHUZ128F148885D,166
TRADIKH128F42793CB,Los Ángeles,AR4LU9B1187FB38723,Mañana_ Mañana,SOJXRLH12A8C13CFAE,Grandes Éxitos,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\I\TRADIKH128F42793CB,167
TRADIMS12903CA901D,Moonbeam,ARAUWF11187FB499F3,Tiger (Roland M. Dill Got him by the Tail Rmx),SOMSMMI12AB0184A15,The Dill remix chronicles,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\I\TRADIMS12903CA901D,168
TRADIVW128F92E72F4,Mike Marshall & Chris Thile,ARK33XV1187B9B4C0E,J.S. Bach: The Goldberg Variations,SOFTZGX12AB017DC4C,Into The Cauldron,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\I\TRADIVW128F92E72F4,169
TRADJBU128F42951F1,Samuele Bersani,ARWA1XK1187B992161,Lolita,SOSVODU12A8C13AF10,Samuele Bersani,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\J\TRADJBU128F42951F1,170
TRADJBZ128F1491A61,Spice Girls,AR7VWZ11187B98DA42,Never Give Up On The Good Times,SODRSAD12A6D4FA0C2,Spiceworld,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\J\TRADJBZ128F1491A61,171
TRADJGT12903C9EE47,Raf,ARJR2SS1187B98966A,Siamo Soli Nell'immenso vuoto Che C'è,SOLHMIO12A67ADE684,I Grandi Successi degli anni '90 Vol. 2,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\J\TRADJGT12903C9EE47,172
TRADKCM128F42728E9,Janusz Olejniczak,ARRYQNN121318C55B3,Waltz in A minor_ Op. 34_ No. 2,SOSGPGG12A8C136117,The Pianist (Original Motion Picture Soundtrack),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\K\TRADKCM128F42728E9,173
TRADKYD128F4286CB0,Shadow Gallery,ARN66LC1187B9A8E8B,Time,SOACNOX12A58A7C499,The Moon Revisited,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\K\TRADKYD128F4286CB0,174
TRADNFJ128F92FFA5A,The Beatles Revival Band,ARURL2D1187B9B13E1,Yesterday (Live),SOJJSRY12AB017CFEF,Live at the Alte Oper Frankfurt,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\N\TRADNFJ128F92FFA5A,175
TRADOPC128F426A358,Rick Treviño,ARH5PM61187FB3C9CA,Bobbie Ann Mason,SOSVWDH12A8C1322B6,Steppin' Country: 19 Great Line Dancing Songs,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\O\TRADOPC128F426A358,176
TRADOQI128F14A9DD6,Oliver Lukas,ARLYUZ81187FB3BA8A,So Frech Wie Du Ist Keine,SONYAUU12A6D4FAE15,Reifezeugnis,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\O\TRADOQI128F14A9DD6,177
TRADOZB128F42312BB,Cool For August,ARENU9O1187B993B5E,Don't Wanna Be Here (Album Version),SOUFVZJ12A6D4FA4FE,Grand World,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\O\TRADOZB128F42312BB,178
TRADPNM128F933F8EA,TV Soundtrack Orchestra,ARRQHAA1241B9CE043,Mercy,SOJXSBW12AB0184EEA,The Sex & The City,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\P\TRADPNM128F933F8EA,179
TRADQXE128F1466AB9,Queensryche,ARAW35N1187B994CCA,Lady Jane,SOBKKRK12AF729F24D,Promised Land,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\Q\TRADQXE128F1466AB9,180
TRADSQZ128F42707D7,Silverchair,ARIH5GU1187FB4C958,Suicidal Dream,SOKWVAH12A8C1332B0,Frogstomp,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\S\TRADSQZ128F42707D7,181
TRADSUF12903CB68F4,Moodlex,AR96DN31187B998AEA,I Left My Head Somewhere ...,SOXJYDJ12AB018B85F,Moodlex 24,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\S\TRADSUF12903CB68F4,182
TRADTCD128F93358C5,Thelma Houston,ARJQKY91187FB40E98,Don't Leave Me This Way,SOSGBVC12A6701E30C,Party,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\T\TRADTCD128F93358C5,183
TRADTKC12903D0BB81,Bread,AR78JQQ1187FB387DB,Make It With You,SOTIIPR12AC468928C,Jackie Love Songs,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\T\TRADTKC12903D0BB81,184
TRADTWS128F4241AC1,The Cardigans,AREHK7O1187B9ADDD7,Lovefool,SOCNCGL127D9786D66,Best Of,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\T\TRADTWS128F4241AC1,185
TRADTYX128F9310F00,The Rolling Stones,ARFCUN31187B9AD578,Lady Jane,SOZWUXE12CF58265CC,More Hot Rocks ( Big Hits & Fazed Cookies),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\T\TRADTYX128F9310F00,186
TRADUNI12903CF7586,Ike & Tina Turner,AR6681Y1187FB39B02,Nutbush City Limits,SOPFEVP12AB01841FA,Soul Explosion,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\U\TRADUNI12903CF7586,187
TRADUOE128F42953E9,Wax,ARF7SCB1187FB432EB,Lonely Boy,SOQEKCP12A8C13D0C1,Works,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\U\TRADUOE128F42953E9,188
TRADUOO128F92DB976,Tanya Tomkins and Eric Zivian,ARHOAPD11F4C848392,11 Bagatelles for Solo Fortepiano op. 119 no. 3,SOWRMLM12AAFF419E9,Beethoven Piano and Cello Works,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\U\TRADUOO128F92DB976,189
TRADWDN128F92F2F7C,Isa di Marzio,ARLNCBR1187FB58F3D,La Bella E La Bestia,SOEOIBE12AB0181428,Beauty And The Beast Original Soundtrack Special Edition (Italian Version),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\W\TRADWDN128F92F2F7C,190
TRADWGA128F92D4C7B,Erasure,ARIPXFO1187B9ACFF9,Star (2009 Digital Remaster),SOULQJD12A8C144A77,Total Pop! - The First 40 Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\W\TRADWGA128F92D4C7B,191
TRADWNF128E0792485,Bryan Adams,ARRJES71187FB4D09E,Let's Make A Night To Remember,SOUPWGD12CF5F870D5,The Best Of Me,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\W\TRADWNF128E0792485,192
TRADWVP128F1465037,Vanessa-Mae,ARS7F8J1187B9AFE31,Toccata And Fugue In D Minor (Live Version),SOXXQHZ12A6D4F6E5D,The Ultimate Vanessa-Mae Collection,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\W\TRADWVP128F1465037,193
TRADYDU128F1484B2C,Fergie,ARMRCET1187FB52049,Big Girls Don't Cry (Personal),SODBJRK12CF5CFC484,The Dutchess,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\Y\TRADYDU128F1484B2C,194
TRADYQK128F42A762A,Muse,ARR3ONV1187B9A2F59,Stockholm Syndrome,SORJVDO12AF72A1970,Absolution,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\Y\TRADYQK128F42A762A,195
TRADZQV128F14A5760,Little Eva,ARRVGAX1187FB4D745,The Loco-Motion,SOKYXSZ12A6D4F6E92,The Loco-Motion,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\Z\TRADZQV128F14A5760,196
TRADZXK128F429DB92,The Killers,ARVG4OK1187B9B6BD3,Show You How,SOSNQQX12AF729C44C,Sawdust,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\D\Z\TRADZXK128F429DB92,197
TRAEAGR128F4254E71,England Dan & John Ford Coley,ARITORG1187FB3ADA3,Love Is The Answer (LP Version),SOUFNKI12A8C13593C,Dr. Heckle & Mr. Jive,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\E\A\TRAEAGR128F4254E71,198
TRAEAKO12903CBC9A2,Klaus Doldinger,ARJNK3U1187FB47FFB,Artax' Tod,SOBELZO12AB0185B1C,O.S.T. Die Unendliche Geschichte,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\E\A\TRAEAKO12903CBC9A2,199
TRAEARU128E0781A02,David Bowie,ARJA1841187FB3A029,Space Oddity (1997 Digital Remaster),SOOEDPH12A6310E02B,The Best Of David Bowie 1969-74,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\E\A\TRAEARU128E0781A02,200
TRAEAWW128F42975CE,Noel Sanger,ARGKEZR11F4C83D3AD,What Are You Looking For? (Original Vocal Mix),SOKPPWK12A8C141411,Mixtape: Miami,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\A\E\A\TRAEAWW128F42975CE,201
